payment_id,customer_id,subscription_id,date,amount,currency,status,plan
14346,3432,4874,2024-01-02,79,USD,Paid,Pro
14347,3432,4874,2024-02-02,79,USD,Paid,Pro
14348,3432,4874,2024-03-02,79,USD,Paid,Pro
14349,3432,4874,2024-04-02,79,USD,Paid,Pro
14350,3432,4874,2024-05-02,79,USD,Paid,Pro
14351,3432,4874,2024-06-02,79,USD,Paid,Pro
14352,3432,4874,2024-07-02,79,USD,Paid,Pro
14353,3432,4874,2024-08-02,79,USD,Paid,Pro
14354,3432,4874,2024-09-02,79,USD,Paid,Pro
14355,3432,4874,2024-10-02,79,USD,Paid,Pro
14356,3432,4874,2024-11-02,79,USD,Paid,Pro
14357,3432,4874,2024-12-02,79,USD,Paid,Pro
14358,3435,4878,2023-11-02,499,USD,Paid,Enterprise
14359,3435,4878,2023-12-02,499,USD,Paid,Enterprise
14360,3435,4878,2024-01-02,499,USD,Paid,Enterprise
14361,3435,4878,2024-02-02,499,USD,Paid,Enterprise
14362,3435,4878,2024-03-02,499,USD,Paid,Enterprise
14363,3435,4878,2024-04-02,499,USD,Paid,Enterprise
14364,3435,4878,2024-05-02,499,USD,Paid,Enterprise
14365,3435,4878,2024-06-02,499,USD,Paid,Enterprise
14366,3435,4878,2024-07-02,499,USD,Paid,Enterprise
14367,3435,4878,2024-08-02,499,USD,Paid,Enterprise
14368,3435,4878,2024-09-02,499,USD,Paid,Enterprise
14369,3435,4878,2024-10-02,499,USD,Failed,Enterprise
14370,3435,4878,2024-11-02,499,USD,Paid,Enterprise
14371,3435,4878,2024-12-02,499,USD,Paid,Enterprise
14372,3437,4881,2023-11-02,79,USD,Paid,Pro
14373,3437,4881,2023-12-02,79,USD,Paid,Pro
14374,3437,4881,2024-01-02,79,USD,Paid,Pro
14375,3439,4884,2023-11-03,79,USD,Paid,Pro
14376,3439,4884,2023-12-03,79,USD,Paid,Pro
14377,3439,4884,2024-01-03,79,USD,Paid,Pro
14378,3439,4884,2024-02-03,79,USD,Paid,Pro
14379,3439,4884,2024-03-03,79,USD,Paid,Pro
14380,3439,4884,2024-04-03,79,USD,Paid,Pro
14381,3439,4884,2024-05-03,79,USD,Paid,Pro
14382,3439,4884,2024-06-03,79,USD,Paid,Pro
14383,3439,4884,2024-07-03,79,USD,Paid,Pro
14384,3439,4884,2024-08-03,79,USD,Failed,Pro
14385,3439,4884,2024-09-03,79,USD,Paid,Pro
14386,3439,4884,2024-10-03,79,USD,Paid,Pro
14387,3439,4884,2024-11-03,79,USD,Paid,Pro
14388,3439,4884,2024-12-03,79,USD,Failed,Pro
14389,3440,4886,2023-11-03,499,USD,Paid,Enterprise
14390,3440,4886,2023-12-03,499,USD,Paid,Enterprise
14391,3440,4886,2024-01-03,499,USD,Paid,Enterprise
14392,3440,4886,2024-02-03,499,USD,Paid,Enterprise
14393,3440,4886,2024-03-03,499,USD,Paid,Enterprise
14394,3440,4886,2024-04-03,499,USD,Paid,Enterprise
14395,3440,4886,2024-05-03,499,USD,Paid,Enterprise
14396,3440,4886,2024-06-03,499,USD,Paid,Enterprise
14397,3440,4886,2024-07-03,499,USD,Paid,Enterprise
14398,3440,4886,2024-08-03,499,USD,Paid,Enterprise
14399,3440,4886,2024-09-03,499,USD,Paid,Enterprise
14400,3440,4886,2024-10-03,499,USD,Paid,Enterprise
14401,3440,4886,2024-11-03,499,USD,Paid,Enterprise
14402,3440,4886,2024-12-03,499,USD,Paid,Enterprise
14403,3445,4892,2023-11-03,199,USD,Paid,Business
14404,3445,4893,2023-12-03,79,USD,Paid,Pro
14405,3445,4893,2024-01-03,79,USD,Paid,Pro
14406,3445,4893,2024-02-03,79,USD,Paid,Pro
14407,3445,4893,2024-03-03,79,USD,Paid,Pro
14408,3445,4893,2024-04-03,79,USD,Paid,Pro
14409,3445,4893,2024-05-03,79,USD,Paid,Pro
14410,3445,4893,2024-06-03,79,USD,Paid,Pro
14411,3445,4893,2024-07-03,79,USD,Paid,Pro
14412,3445,4893,2024-08-03,79,USD,Paid,Pro
14413,3445,4893,2024-09-03,79,USD,Paid,Pro
14414,3445,4893,2024-10-03,79,USD,Paid,Pro
14415,3445,4893,2024-11-03,79,USD,Paid,Pro
14416,3445,4893,2024-12-03,79,USD,Paid,Pro
14417,3447,4896,2023-11-03,79,USD,Paid,Pro
14418,3447,4896,2023-12-03,79,USD,Paid,Pro
14419,3447,4896,2024-01-03,79,USD,Paid,Pro
14420,3447,4896,2024-02-03,79,USD,Paid,Pro
14421,3447,4896,2024-03-03,79,USD,Paid,Pro
14422,3447,4896,2024-04-03,79,USD,Paid,Pro
14423,3447,4896,2024-05-03,79,USD,Paid,Pro
14424,3447,4896,2024-06-03,79,USD,Paid,Pro
14425,3447,4896,2024-07-03,79,USD,Paid,Pro
14426,3447,4896,2024-08-03,79,USD,Paid,Pro
14427,3447,4896,2024-09-03,79,USD,Paid,Pro
14428,3447,4896,2024-10-03,79,USD,Paid,Pro
14429,3447,4896,2024-11-03,79,USD,Paid,Pro
14430,3447,4896,2024-12-03,79,USD,Paid,Pro
14431,3448,4898,2023-11-04,499,USD,Paid,Enterprise
14432,3448,4899,2023-12-04,199,USD,Paid,Business
14433,3448,4899,2024-01-04,199,USD,Paid,Business
14434,3448,4899,2024-02-04,199,USD,Paid,Business
14435,3448,4899,2024-03-04,199,USD,Paid,Business
14436,3448,4899,2024-04-04,199,USD,Paid,Business
14437,3448,4899,2024-05-04,199,USD,Paid,Business
14438,3448,4899,2024-06-04,199,USD,Paid,Business
14439,3448,4899,2024-07-04,199,USD,Paid,Business
14440,3448,4899,2024-08-04,199,USD,Paid,Business
14441,3448,4899,2024-09-04,199,USD,Paid,Business
14442,3448,4899,2024-10-04,199,USD,Paid,Business
14443,3448,4899,2024-11-04,199,USD,Paid,Business
14444,3448,4899,2024-12-04,199,USD,Paid,Business
14445,3450,4902,2023-11-04,79,USD,Paid,Pro
14446,3450,4902,2023-12-04,79,USD,Paid,Pro
14447,3450,4902,2024-01-04,79,USD,Paid,Pro
14448,3450,4902,2024-02-04,79,USD,Paid,Pro
14449,3450,4902,2024-03-04,79,USD,Paid,Pro
14450,3450,4903,2024-04-04,199,USD,Paid,Business
14451,3450,4903,2024-05-04,199,USD,Paid,Business
14452,3450,4903,2024-06-04,199,USD,Paid,Business
14453,3450,4903,2024-07-04,199,USD,Paid,Business
14454,3450,4903,2024-08-04,199,USD,Paid,Business
14455,3450,4903,2024-09-04,199,USD,Paid,Business
14456,3450,4903,2024-10-04,199,USD,Paid,Business
14457,3450,4903,2024-11-04,199,USD,Paid,Business
14458,3450,4903,2024-12-04,199,USD,Paid,Business
14459,3452,4906,2023-11-04,79,USD,Paid,Pro
14460,3452,4907,2023-12-04,199,USD,Paid,Business
14461,3452,4907,2024-01-04,199,USD,Paid,Business
14462,3452,4907,2024-02-04,199,USD,Paid,Business
14463,3452,4907,2024-03-04,199,USD,Paid,Business
14464,3452,4907,2024-04-04,199,USD,Paid,Business
14465,3456,4912,2023-11-04,199,USD,Paid,Business
14466,3456,4912,2023-12-04,199,USD,Paid,Business
14467,3456,4912,2024-01-04,199,USD,Paid,Business
14468,3456,4912,2024-02-04,199,USD,Paid,Business
14469,3456,4913,2024-03-04,79,USD,Paid,Pro
14470,3456,4913,2024-04-04,79,USD,Paid,Pro
14471,3456,4913,2024-05-04,79,USD,Paid,Pro
14472,3456,4913,2024-06-04,79,USD,Paid,Pro
14473,3456,4913,2024-07-04,79,USD,Paid,Pro
14474,3456,4913,2024-08-04,79,USD,Paid,Pro
14475,3456,4913,2024-09-04,79,USD,Paid,Pro
14476,3456,4913,2024-10-04,79,USD,Paid,Pro
14477,3456,4913,2024-11-04,79,USD,Paid,Pro
14478,3456,4913,2024-12-04,79,USD,Paid,Pro
14479,3459,4917,2023-11-05,79,USD,Paid,Pro
14480,3459,4917,2023-12-05,79,USD,Paid,Pro
14481,3459,4917,2024-01-05,79,USD,Paid,Pro
14482,3459,4917,2024-02-05,79,USD,Paid,Pro
14483,3459,4917,2024-03-05,79,USD,Paid,Pro
14484,3459,4917,2024-04-05,79,USD,Paid,Pro
14485,3459,4917,2024-05-05,79,USD,Paid,Pro
14486,3459,4917,2024-06-05,79,USD,Paid,Pro
14487,3459,4917,2024-07-05,79,USD,Paid,Pro
14488,3459,4917,2024-08-05,79,USD,Paid,Pro
14489,3459,4917,2024-09-05,79,USD,Paid,Pro
14490,3463,4922,2023-11-05,499,USD,Paid,Enterprise
14491,3463,4922,2023-12-05,499,USD,Paid,Enterprise
14492,3463,4922,2024-01-05,499,USD,Paid,Enterprise
14493,3463,4922,2024-02-05,499,USD,Paid,Enterprise
14494,3463,4922,2024-03-05,499,USD,Paid,Enterprise
14495,3463,4922,2024-04-05,499,USD,Paid,Enterprise
14496,3463,4922,2024-05-05,499,USD,Failed,Enterprise
14497,3463,4922,2024-06-05,499,USD,Paid,Enterprise
14498,3463,4922,2024-07-05,499,USD,Paid,Enterprise
14499,3463,4922,2024-08-05,499,USD,Paid,Enterprise
14500,3463,4922,2024-09-05,499,USD,Paid,Enterprise
14501,3463,4922,2024-10-05,499,USD,Paid,Enterprise
14502,3463,4922,2024-11-05,499,USD,Paid,Enterprise
14503,3463,4922,2024-12-05,499,USD,Failed,Enterprise
14504,3468,4928,2023-11-05,499,USD,Paid,Enterprise
14505,3468,4928,2023-12-05,499,USD,Failed,Enterprise
14506,3468,4928,2024-01-05,499,USD,Paid,Enterprise
14507,3468,4928,2024-02-05,499,USD,Paid,Enterprise
14508,3468,4928,2024-03-05,499,USD,Paid,Enterprise
14509,3468,4928,2024-04-05,499,USD,Paid,Enterprise
14510,3468,4928,2024-05-05,499,USD,Paid,Enterprise
14511,3468,4928,2024-06-05,499,USD,Paid,Enterprise
14512,3468,4928,2024-07-05,499,USD,Paid,Enterprise
14513,3468,4928,2024-08-05,499,USD,Paid,Enterprise
14514,3468,4928,2024-09-05,499,USD,Paid,Enterprise
14515,3468,4928,2024-10-05,499,USD,Paid,Enterprise
14516,3468,4928,2024-11-05,499,USD,Paid,Enterprise
14517,3468,4928,2024-12-05,499,USD,Paid,Enterprise
14518,3470,4931,2023-11-06,29,USD,Paid,Starter
14519,3470,4931,2023-12-06,29,USD,Paid,Starter
14520,3471,4933,2023-11-06,79,USD,Paid,Pro
14521,3471,4933,2023-12-06,79,USD,Paid,Pro
14522,3471,4933,2024-01-06,79,USD,Paid,Pro
14523,3471,4933,2024-02-06,79,USD,Paid,Pro
14524,3471,4934,2024-03-06,29,USD,Paid,Starter
14525,3471,4934,2024-04-06,29,USD,Paid,Starter
14526,3471,4934,2024-05-06,29,USD,Paid,Starter
14527,3471,4934,2024-06-06,29,USD,Failed,Starter
14528,3471,4934,2024-07-06,29,USD,Failed,Starter
14529,3471,4934,2024-08-06,29,USD,Paid,Starter
14530,3471,4934,2024-09-06,29,USD,Paid,Starter
14531,3471,4934,2024-10-06,29,USD,Paid,Starter
14532,3471,4934,2024-11-06,29,USD,Paid,Starter
14533,3471,4934,2024-12-06,29,USD,Paid,Starter
14534,3473,4937,2023-11-06,499,USD,Paid,Enterprise
14535,3473,4937,2023-12-06,499,USD,Paid,Enterprise
14536,3475,4940,2023-11-06,79,USD,Paid,Pro
14537,3475,4940,2023-12-06,79,USD,Paid,Pro
14538,3475,4940,2024-01-06,79,USD,Paid,Pro
14539,3475,4940,2024-02-06,79,USD,Paid,Pro
14540,3475,4940,2024-03-06,79,USD,Paid,Pro
14541,3475,4940,2024-04-06,79,USD,Failed,Pro
14542,3475,4940,2024-05-06,79,USD,Paid,Pro
14543,3475,4941,2024-06-06,199,USD,Paid,Business
14544,3475,4941,2024-07-06,199,USD,Paid,Business
14545,3475,4941,2024-08-06,199,USD,Paid,Business
14546,3475,4941,2024-09-06,199,USD,Paid,Business
14547,3475,4941,2024-10-06,199,USD,Paid,Business
14548,3475,4941,2024-11-06,199,USD,Paid,Business
14549,3475,4941,2024-12-06,199,USD,Paid,Business
14550,3478,4945,2023-11-06,79,USD,Paid,Pro
14551,3478,4945,2023-12-06,79,USD,Paid,Pro
14552,3478,4945,2024-01-06,79,USD,Paid,Pro
14553,3479,4947,2023-11-06,29,USD,Paid,Starter
14554,3479,4947,2023-12-06,29,USD,Failed,Starter
14555,3479,4947,2024-01-06,29,USD,Paid,Starter
14556,3479,4947,2024-02-06,29,USD,Paid,Starter
14557,3487,4956,2023-11-07,499,USD,Paid,Enterprise
14558,3487,4956,2023-12-07,499,USD,Paid,Enterprise
14559,3487,4956,2024-01-07,499,USD,Paid,Enterprise
14560,3487,4957,2024-02-07,199,USD,Paid,Business
14561,3487,4957,2024-03-07,199,USD,Failed,Business
14562,3487,4957,2024-04-07,199,USD,Paid,Business
14563,3487,4957,2024-05-07,199,USD,Paid,Business
14564,3487,4957,2024-06-07,199,USD,Paid,Business
14565,3487,4957,2024-07-07,199,USD,Paid,Business
14566,3487,4957,2024-08-07,199,USD,Paid,Business
14567,3487,4957,2024-09-07,199,USD,Paid,Business
14568,3487,4957,2024-10-07,199,USD,Paid,Business
14569,3487,4957,2024-11-07,199,USD,Paid,Business
14570,3487,4957,2024-12-07,199,USD,Paid,Business
14571,3488,4959,2023-11-07,29,USD,Paid,Starter
14572,3488,4959,2023-12-07,29,USD,Paid,Starter
14573,3488,4959,2024-01-07,29,USD,Paid,Starter
14574,3488,4959,2024-02-07,29,USD,Paid,Starter
14575,3488,4959,2024-03-07,29,USD,Paid,Starter
14576,3488,4959,2024-04-07,29,USD,Paid,Starter
14577,3488,4959,2024-05-07,29,USD,Paid,Starter
14578,3488,4959,2024-06-07,29,USD,Paid,Starter
14579,3488,4959,2024-07-07,29,USD,Paid,Starter
14580,3488,4960,2024-08-07,79,USD,Paid,Pro
14581,3488,4960,2024-09-07,79,USD,Paid,Pro
14582,3488,4960,2024-10-07,79,USD,Paid,Pro
14583,3490,4963,2023-11-07,499,USD,Paid,Enterprise
14584,3490,4963,2023-12-07,499,USD,Paid,Enterprise
14585,3490,4963,2024-01-07,499,USD,Paid,Enterprise
14586,3490,4963,2024-02-07,499,USD,Paid,Enterprise
14587,3490,4963,2024-03-07,499,USD,Paid,Enterprise
14588,3490,4963,2024-04-07,499,USD,Paid,Enterprise
14589,3490,4963,2024-05-07,499,USD,Paid,Enterprise
14590,3490,4963,2024-06-07,499,USD,Paid,Enterprise
14591,3490,4963,2024-07-07,499,USD,Paid,Enterprise
14592,3490,4963,2024-08-07,499,USD,Paid,Enterprise
14593,3490,4963,2024-09-07,499,USD,Paid,Enterprise
14594,3490,4963,2024-10-07,499,USD,Paid,Enterprise
14595,3490,4963,2024-11-07,499,USD,Paid,Enterprise
14596,3490,4963,2024-12-07,499,USD,Paid,Enterprise
14597,3494,4968,2023-11-07,29,USD,Paid,Starter
14598,3494,4968,2023-12-07,29,USD,Paid,Starter
14599,3494,4968,2024-01-07,29,USD,Paid,Starter
14600,3494,4968,2024-02-07,29,USD,Paid,Starter
14601,3494,4968,2024-03-07,29,USD,Paid,Starter
14602,3494,4968,2024-04-07,29,USD,Paid,Starter
14603,3494,4968,2024-05-07,29,USD,Failed,Starter
14604,3494,4968,2024-06-07,29,USD,Paid,Starter
14605,3494,4968,2024-07-07,29,USD,Paid,Starter
14606,3494,4968,2024-08-07,29,USD,Failed,Starter
14607,3494,4968,2024-09-07,29,USD,Paid,Starter
14608,3494,4968,2024-10-07,29,USD,Paid,Starter
14609,3494,4968,2024-11-07,29,USD,Paid,Starter
14610,3494,4968,2024-12-07,29,USD,Paid,Starter
14611,3496,4971,2023-11-08,499,USD,Paid,Enterprise
14612,3496,4971,2023-12-08,499,USD,Paid,Enterprise
14613,3496,4971,2024-01-08,499,USD,Paid,Enterprise
14614,3496,4972,2024-02-08,199,USD,Paid,Business
14615,3496,4972,2024-03-08,199,USD,Paid,Business
14616,3496,4972,2024-04-08,199,USD,Paid,Business
14617,3496,4972,2024-05-08,199,USD,Paid,Business
14618,3496,4972,2024-06-08,199,USD,Paid,Business
14619,3496,4972,2024-07-08,199,USD,Paid,Business
14620,3496,4972,2024-08-08,199,USD,Paid,Business
14621,3496,4972,2024-09-08,199,USD,Failed,Business
14622,3496,4972,2024-10-08,199,USD,Paid,Business
14623,3496,4972,2024-11-08,199,USD,Paid,Business
14624,3496,4972,2024-12-08,199,USD,Paid,Business
14625,3498,4975,2023-11-08,499,USD,Paid,Enterprise
14626,3498,4975,2023-12-08,499,USD,Paid,Enterprise
14627,3498,4975,2024-01-08,499,USD,Paid,Enterprise
14628,3498,4975,2024-02-08,499,USD,Failed,Enterprise
14629,3498,4975,2024-03-08,499,USD,Paid,Enterprise
14630,3498,4975,2024-04-08,499,USD,Paid,Enterprise
14631,3498,4975,2024-05-08,499,USD,Paid,Enterprise
14632,3498,4975,2024-06-08,499,USD,Paid,Enterprise
14633,3498,4975,2024-07-08,499,USD,Paid,Enterprise
14634,3498,4975,2024-08-08,499,USD,Paid,Enterprise
14635,3498,4975,2024-09-08,499,USD,Paid,Enterprise
14636,3498,4975,2024-10-08,499,USD,Paid,Enterprise
14637,3498,4975,2024-11-08,499,USD,Paid,Enterprise
14638,3498,4975,2024-12-08,499,USD,Paid,Enterprise
14639,3500,4978,2023-11-08,79,USD,Paid,Pro
14640,3500,4978,2023-12-08,79,USD,Paid,Pro
14641,3500,4978,2024-01-08,79,USD,Paid,Pro
14642,3500,4978,2024-02-08,79,USD,Paid,Pro
14643,3500,4978,2024-03-08,79,USD,Paid,Pro
14644,3500,4978,2024-04-08,79,USD,Paid,Pro
14645,3500,4978,2024-05-08,79,USD,Paid,Pro
14646,3500,4979,2024-06-08,29,USD,Paid,Starter
14647,3500,4979,2024-07-08,29,USD,Paid,Starter
14648,3500,4979,2024-08-08,29,USD,Paid,Starter
14649,3500,4979,2024-09-08,29,USD,Paid,Starter
14650,3500,4979,2024-10-08,29,USD,Paid,Starter
14651,3500,4979,2024-11-08,29,USD,Paid,Starter
14652,3500,4979,2024-12-08,29,USD,Paid,Starter
14653,3501,4981,2023-11-09,79,USD,Paid,Pro
14654,3501,4981,2023-12-09,79,USD,Paid,Pro
14655,3501,4981,2024-01-09,79,USD,Paid,Pro
14656,3501,4981,2024-02-09,79,USD,Paid,Pro
14657,3501,4981,2024-03-09,79,USD,Paid,Pro
14658,3501,4981,2024-04-09,79,USD,Paid,Pro
14659,3501,4981,2024-05-09,79,USD,Paid,Pro
14660,3501,4981,2024-06-09,79,USD,Paid,Pro
14661,3501,4981,2024-07-09,79,USD,Paid,Pro
14662,3501,4981,2024-08-09,79,USD,Paid,Pro
14663,3501,4981,2024-09-09,79,USD,Paid,Pro
14664,3501,4981,2024-10-09,79,USD,Paid,Pro
14665,3501,4981,2024-11-09,79,USD,Paid,Pro
14666,3501,4981,2024-12-09,79,USD,Paid,Pro
14667,3502,4983,2023-11-09,79,USD,Paid,Pro
14668,3502,4983,2023-12-09,79,USD,Paid,Pro
14669,3502,4983,2024-01-09,79,USD,Paid,Pro
14670,3502,4983,2024-02-09,79,USD,Paid,Pro
14671,3502,4983,2024-03-09,79,USD,Paid,Pro
14672,3502,4983,2024-04-09,79,USD,Paid,Pro
14673,3502,4983,2024-05-09,79,USD,Paid,Pro
14674,3502,4983,2024-06-09,79,USD,Paid,Pro
14675,3502,4983,2024-07-09,79,USD,Paid,Pro
14676,3502,4983,2024-08-09,79,USD,Paid,Pro
14677,3502,4983,2024-09-09,79,USD,Paid,Pro
14678,3502,4984,2024-10-09,199,USD,Paid,Business
14679,3502,4984,2024-11-09,199,USD,Paid,Business
14680,3502,4984,2024-12-09,199,USD,Paid,Business
14681,3509,4992,2023-11-09,29,USD,Paid,Starter
14682,3509,4992,2023-12-09,29,USD,Paid,Starter
14683,3509,4992,2024-01-09,29,USD,Paid,Starter
14684,3509,4992,2024-02-09,29,USD,Paid,Starter
14685,3511,4995,2023-11-09,79,USD,Paid,Pro
14686,3511,4995,2023-12-09,79,USD,Paid,Pro
14687,3511,4995,2024-01-09,79,USD,Paid,Pro
14688,3511,4995,2024-02-09,79,USD,Paid,Pro
14689,3511,4995,2024-03-09,79,USD,Paid,Pro
14690,3517,5002,2023-11-10,29,USD,Paid,Starter
14691,3517,5002,2023-12-10,29,USD,Paid,Starter
14692,3517,5002,2024-01-10,29,USD,Paid,Starter
14693,3517,5002,2024-02-10,29,USD,Paid,Starter
14694,3517,5002,2024-03-10,29,USD,Paid,Starter
14695,3520,5006,2023-11-10,29,USD,Paid,Starter
14696,3520,5006,2023-12-10,29,USD,Paid,Starter
14697,3520,5006,2024-01-10,29,USD,Paid,Starter
14698,3524,5011,2023-11-10,199,USD,Paid,Business
14699,3524,5011,2023-12-10,199,USD,Paid,Business
14700,3524,5011,2024-01-10,199,USD,Failed,Business
14701,3524,5011,2024-02-10,199,USD,Paid,Business
14702,3524,5011,2024-03-10,199,USD,Paid,Business
14703,3524,5011,2024-04-10,199,USD,Paid,Business
14704,3524,5011,2024-05-10,199,USD,Paid,Business
14705,3524,5011,2024-06-10,199,USD,Paid,Business
14706,3524,5011,2024-07-10,199,USD,Paid,Business
14707,3524,5011,2024-08-10,199,USD,Paid,Business
14708,3524,5011,2024-09-10,199,USD,Paid,Business
14709,3525,5013,2023-11-10,79,USD,Paid,Pro
14710,3525,5013,2023-12-10,79,USD,Paid,Pro
14711,3525,5013,2024-01-10,79,USD,Paid,Pro
14712,3525,5013,2024-02-10,79,USD,Paid,Pro
14713,3525,5013,2024-03-10,79,USD,Paid,Pro
14714,3525,5013,2024-04-10,79,USD,Paid,Pro
14715,3525,5013,2024-05-10,79,USD,Paid,Pro
14716,3525,5013,2024-06-10,79,USD,Paid,Pro
14717,3525,5013,2024-07-10,79,USD,Paid,Pro
14718,3525,5013,2024-08-10,79,USD,Paid,Pro
14719,3525,5013,2024-09-10,79,USD,Paid,Pro
14720,3525,5013,2024-10-10,79,USD,Paid,Pro
14721,3525,5013,2024-11-10,79,USD,Paid,Pro
14722,3525,5013,2024-12-10,79,USD,Paid,Pro
14723,3527,5016,2023-11-11,29,USD,Paid,Starter
14724,3527,5016,2023-12-11,29,USD,Paid,Starter
14725,3527,5016,2024-01-11,29,USD,Paid,Starter
14726,3527,5016,2024-02-11,29,USD,Paid,Starter
14727,3527,5016,2024-03-11,29,USD,Paid,Starter
14728,3527,5016,2024-04-11,29,USD,Paid,Starter
14729,3529,5019,2023-11-11,79,USD,Paid,Pro
14730,3529,5019,2023-12-11,79,USD,Paid,Pro
14731,3529,5019,2024-01-11,79,USD,Paid,Pro
14732,3529,5019,2024-02-11,79,USD,Failed,Pro
14733,3529,5019,2024-03-11,79,USD,Paid,Pro
14734,3529,5019,2024-04-11,79,USD,Paid,Pro
14735,3529,5019,2024-05-11,79,USD,Paid,Pro
14736,3529,5019,2024-06-11,79,USD,Paid,Pro
14737,3535,5026,2023-11-11,499,USD,Paid,Enterprise
14738,3535,5026,2023-12-11,499,USD,Paid,Enterprise
14739,3535,5026,2024-01-11,499,USD,Paid,Enterprise
14740,3535,5026,2024-02-11,499,USD,Paid,Enterprise
14741,3535,5026,2024-03-11,499,USD,Paid,Enterprise
14742,3535,5026,2024-04-11,499,USD,Failed,Enterprise
14743,3535,5026,2024-05-11,499,USD,Paid,Enterprise
14744,3535,5026,2024-06-11,499,USD,Paid,Enterprise
14745,3535,5026,2024-07-11,499,USD,Paid,Enterprise
14746,3535,5026,2024-08-11,499,USD,Paid,Enterprise
14747,3535,5026,2024-09-11,499,USD,Paid,Enterprise
14748,3535,5026,2024-10-11,499,USD,Paid,Enterprise
14749,3535,5026,2024-11-11,499,USD,Paid,Enterprise
14750,3535,5026,2024-12-11,499,USD,Paid,Enterprise
14751,3540,5032,2023-11-12,199,USD,Paid,Business
14752,3540,5032,2023-12-12,199,USD,Paid,Business
14753,3540,5032,2024-01-12,199,USD,Paid,Business
14754,3541,5034,2023-11-12,79,USD,Paid,Pro
14755,3541,5034,2023-12-12,79,USD,Paid,Pro
14756,3541,5034,2024-01-12,79,USD,Paid,Pro
14757,3541,5034,2024-02-12,79,USD,Paid,Pro
14758,3541,5034,2024-03-12,79,USD,Paid,Pro
14759,3541,5035,2024-04-12,199,USD,Paid,Business
14760,3541,5035,2024-05-12,199,USD,Paid,Business
14761,3541,5035,2024-06-12,199,USD,Paid,Business
14762,3541,5035,2024-07-12,199,USD,Paid,Business
14763,3541,5035,2024-08-12,199,USD,Paid,Business
14764,3541,5035,2024-09-12,199,USD,Paid,Business
14765,3541,5035,2024-10-12,199,USD,Paid,Business
14766,3541,5035,2024-11-12,199,USD,Paid,Business
14767,3541,5035,2024-12-12,199,USD,Paid,Business
14768,3552,5047,2023-11-13,499,USD,Paid,Enterprise
14769,3552,5047,2023-12-13,499,USD,Paid,Enterprise
14770,3552,5047,2024-01-13,499,USD,Paid,Enterprise
14771,3552,5047,2024-02-13,499,USD,Failed,Enterprise
14772,3552,5047,2024-03-13,499,USD,Paid,Enterprise
14773,3552,5047,2024-04-13,499,USD,Paid,Enterprise
14774,3552,5047,2024-05-13,499,USD,Paid,Enterprise
14775,3552,5047,2024-06-13,499,USD,Paid,Enterprise
14776,3552,5047,2024-07-13,499,USD,Paid,Enterprise
14777,3552,5047,2024-08-13,499,USD,Paid,Enterprise
14778,3552,5047,2024-09-13,499,USD,Failed,Enterprise
14779,3552,5047,2024-10-13,499,USD,Paid,Enterprise
14780,3552,5047,2024-11-13,499,USD,Paid,Enterprise
14781,3552,5047,2024-12-13,499,USD,Paid,Enterprise
14782,3561,5057,2023-11-14,29,USD,Paid,Starter
14783,3562,5059,2023-11-14,29,USD,Paid,Starter
14784,3562,5059,2023-12-14,29,USD,Paid,Starter
14785,3562,5059,2024-01-14,29,USD,Paid,Starter
14786,3562,5059,2024-02-14,29,USD,Paid,Starter
14787,3562,5059,2024-03-14,29,USD,Paid,Starter
14788,3562,5059,2024-04-14,29,USD,Failed,Starter
14789,3562,5059,2024-05-14,29,USD,Paid,Starter
14790,3562,5059,2024-06-14,29,USD,Paid,Starter
14791,3562,5059,2024-07-14,29,USD,Paid,Starter
14792,3562,5059,2024-08-14,29,USD,Paid,Starter
14793,3562,5059,2024-09-14,29,USD,Paid,Starter
14794,3562,5059,2024-10-14,29,USD,Paid,Starter
14795,3562,5059,2024-11-14,29,USD,Failed,Starter
14796,3562,5059,2024-12-14,29,USD,Paid,Starter
14797,3564,5062,2023-11-14,29,USD,Paid,Starter
14798,3564,5062,2023-12-14,29,USD,Paid,Starter
14799,3564,5062,2024-01-14,29,USD,Paid,Starter
14800,3564,5062,2024-02-14,29,USD,Paid,Starter
14801,3569,5068,2023-11-14,79,USD,Paid,Pro
14802,3569,5068,2023-12-14,79,USD,Paid,Pro
14803,3569,5068,2024-01-14,79,USD,Paid,Pro
14804,3569,5068,2024-02-14,79,USD,Paid,Pro
14805,3569,5068,2024-03-14,79,USD,Paid,Pro
14806,3569,5068,2024-04-14,79,USD,Paid,Pro
14807,3569,5068,2024-05-14,79,USD,Paid,Pro
14808,3569,5068,2024-06-14,79,USD,Paid,Pro
14809,3571,5071,2023-11-15,199,USD,Paid,Business
14810,3571,5071,2023-12-15,199,USD,Paid,Business
14811,3571,5071,2024-01-15,199,USD,Paid,Business
14812,3571,5071,2024-02-15,199,USD,Paid,Business
14813,3571,5071,2024-03-15,199,USD,Paid,Business
14814,3571,5071,2024-04-15,199,USD,Paid,Business
14815,3571,5072,2024-05-15,79,USD,Paid,Pro
14816,3571,5072,2024-06-15,79,USD,Paid,Pro
14817,3571,5072,2024-07-15,79,USD,Paid,Pro
14818,3571,5072,2024-08-15,79,USD,Paid,Pro
14819,3571,5072,2024-09-15,79,USD,Paid,Pro
14820,3571,5072,2024-10-15,79,USD,Paid,Pro
14821,3571,5072,2024-11-15,79,USD,Paid,Pro
