ticket_id,customer_id,plan,created_date,closed_date,category,priority,resolution_hrs,csat_score,pre_churn_flag
7130,5140,Pro,2024-12-14,2024-12-14,Feature Request,Medium,15,1,1
7131,5140,Pro,2024-12-15,2024-12-15,Integration,Medium,18,4,1
7132,5143,Enterprise,2025-01-13,2025-01-14,Integration,Medium,47,3,0
7133,5143,Enterprise,2024-12-20,2024-12-20,Feature Request,High,16,1,0
7134,5143,Enterprise,2024-12-22,2024-12-24,Account,Low,59,4,0
7135,5143,Enterprise,2025-01-14,2025-01-15,Account,Medium,36,4,0
7136,5143,Enterprise,2024-12-28,2024-12-29,Integration,Medium,29,5,0
7137,5143,Enterprise,2025-01-14,2025-01-14,Technical,Medium,15,2,0
7138,5143,Enterprise,2024-12-30,2024-12-31,Feature Request,Medium,36,5,0
7139,5144,Starter,2025-01-09,2025-01-09,Technical,High,17,2,0
7140,5144,Starter,2024-12-23,2024-12-27,Account,Low,118,5,0
7141,5147,Enterprise,2024-12-29,2024-12-30,Technical,Medium,47,4,0
7142,5157,Starter,2025-01-08,2025-01-10,Account,Low,61,5,0
7143,5164,Starter,2025-01-18,2025-01-21,Onboarding,Low,75,2,0
7144,5173,Starter,2024-09-09,2024-09-12,Feature Request,Low,91,4,1
7145,5173,Starter,2024-09-01,2024-09-02,Billing,Low,24,2,1
7146,5173,Starter,2024-09-23,2024-09-23,Billing,High,15,2,1
7147,5177,Enterprise,2024-12-28,2024-12-30,Technical,Low,69,4,0
7148,5180,Starter,2024-10-17,2024-10-20,Feature Request,Low,81,3,1
7149,5181,Pro,2024-12-06,2024-12-06,Integration,Medium,20,5,0
7150,5181,Business,2025-01-19,2025-01-22,Onboarding,Low,83,3,0
7151,5185,Business,2024-10-10,2024-10-12,Feature Request,Low,53,2,1
7152,5185,Business,2024-10-08,2024-10-09,Account,Low,24,1,1
7153,5185,Business,2024-10-16,2024-10-17,Billing,High,24,1,1
7154,5185,Business,2024-09-22,2024-09-22,Feature Request,High,22,3,1
7155,5185,Business,2024-09-27,2024-09-27,Billing,High,17,3,1
7156,5185,Business,2024-09-26,2024-09-26,Billing,High,17,4,1
7157,5185,Business,2024-10-05,2024-10-05,Integration,Medium,21,3,1
7158,5185,Business,2024-10-19,2024-10-19,Technical,High,5,2,1
7159,5191,Starter,2024-09-04,2024-09-07,Onboarding,Low,77,2,1
7160,5191,Starter,2024-09-03,2024-09-04,Account,Medium,37,2,1
7161,5191,Starter,2024-10-09,2024-10-09,Account,Medium,17,1,1
7162,5205,Business,2025-01-01,2025-01-01,Account,Medium,15,5,0
7163,5207,Pro,2024-12-13,2024-12-13,Integration,Medium,16,4,0
7164,5207,Pro,2024-12-05,2024-12-05,Billing,Medium,8,4,0
7165,5221,Enterprise,2024-12-29,2024-12-31,Billing,Low,61,5,0
7166,5221,Enterprise,2025-01-04,2025-01-04,Integration,High,15,4,0
7167,5221,Enterprise,2024-12-26,2024-12-27,Onboarding,Medium,37,4,0
7168,5221,Enterprise,2024-12-24,2024-12-25,Feature Request,Low,37,4,0
7169,5222,Starter,2024-04-01,2024-04-05,Performance,Low,106,2,1
7170,5222,Starter,2024-03-28,2024-03-29,Feature Request,High,24,5,1
7171,5222,Starter,2024-04-28,2024-05-02,Billing,Low,99,1,1
7172,5222,Starter,2024-04-25,2024-04-25,Account,High,11,3,1
7173,5222,Starter,2024-05-06,2024-05-08,Onboarding,Low,57,2,1
7174,5225,Starter,2024-11-08,2024-11-08,Onboarding,High,23,1,1
7175,5225,Starter,2024-11-13,2024-11-14,Technical,Medium,26,5,1
7176,5225,Starter,2024-12-22,2024-12-26,Feature Request,Low,112,2,1
7177,5225,Starter,2024-12-08,2024-12-08,Onboarding,High,14,1,1
7178,5230,Pro,2025-01-22,2025-01-23,Technical,Medium,38,5,0
7179,5230,Pro,2024-12-30,2024-12-30,Account,Medium,14,4,0
7180,5230,Pro,2025-01-21,2025-01-21,Account,High,20,3,0
7181,5235,Starter,2024-07-10,2024-07-10,Feature Request,Critical,4,2,1
7182,5245,Pro,2024-07-15,2024-07-15,Feature Request,Medium,22,2,1
7183,5245,Pro,2024-07-18,2024-07-19,Feature Request,Medium,30,3,1
7184,5251,Pro,2024-05-19,2024-05-20,Technical,Medium,40,3,1
7185,5251,Pro,2024-05-21,2024-05-22,Onboarding,High,24,2,1
7186,5251,Pro,2024-04-28,2024-04-28,Technical,Medium,17,3,1
7187,5251,Pro,2024-05-15,2024-05-19,Integration,Low,113,2,1
7188,5253,Business,2025-01-08,2025-01-09,Technical,Medium,38,5,0
7189,5254,Pro,2024-05-10,2024-05-13,Performance,Low,76,4,0
7190,5254,Pro,2024-05-05,2024-05-08,Technical,Low,76,5,0
7191,5254,Pro,2024-05-12,2024-05-13,Billing,Medium,47,4,0
7192,5254,Business,2025-01-20,2025-01-22,Billing,Low,57,4,0
7193,5254,Business,2025-01-10,2025-01-10,Billing,Medium,11,4,0
7194,5254,Business,2025-01-01,2025-01-02,Integration,Medium,28,3,0
7195,5254,Business,2024-12-29,2025-01-01,Technical,Low,82,3,0
7196,5256,Starter,2024-08-23,2024-08-23,Feature Request,Critical,3,1,1
7197,5256,Starter,2024-09-02,2024-09-03,Performance,Medium,46,5,1
7198,5256,Starter,2024-09-02,2024-09-03,Performance,Medium,46,2,1
7199,5259,Enterprise,2024-07-17,2024-07-18,Account,Medium,34,5,0
7200,5259,Enterprise,2024-07-14,2024-07-14,Technical,High,13,1,0
7201,5259,Enterprise,2024-07-22,2024-07-23,Billing,Medium,44,1,0
7202,5259,Enterprise,2024-07-08,2024-07-09,Technical,Medium,24,3,0
7203,5259,Enterprise,2024-07-08,2024-07-08,Integration,Medium,18,5,0
7204,5259,Enterprise,2024-07-23,2024-07-23,Integration,High,11,3,0
7205,5259,Business,2024-08-30,2024-09-01,Billing,Low,67,4,0
7206,5259,Business,2024-10-12,2024-10-13,Performance,Medium,41,4,0
7207,5259,Pro,2025-01-14,2025-01-14,Onboarding,Medium,13,5,0
7208,5263,Starter,2024-05-06,2024-05-06,Integration,High,9,2,1
7209,5263,Starter,2024-04-30,2024-05-03,Billing,Low,74,3,1
7210,5264,Business,2024-10-10,2024-10-11,Onboarding,Medium,38,3,0
7211,5264,Pro,2025-01-13,2025-01-13,Billing,Critical,1,3,0
7212,5264,Pro,2025-01-23,2025-01-24,Technical,Low,34,4,0
7213,5264,Pro,2025-01-12,2025-01-15,Account,Low,84,2,0
7214,5266,Starter,2024-11-17,2024-11-19,Integration,Low,67,1,1
7215,5266,Starter,2024-11-22,2024-11-22,Performance,High,23,2,1
7216,5266,Starter,2024-11-20,2024-11-20,Account,High,3,1,1
7217,5266,Starter,2024-11-05,2024-11-06,Integration,Low,47,3,1
7218,5266,Starter,2024-12-06,2024-12-08,Integration,Low,54,3,1
7219,5266,Starter,2024-12-23,2024-12-27,Billing,Low,101,1,1
7220,5267,Business,2024-08-01,2024-08-04,Billing,Low,82,3,0
7221,5267,Business,2024-08-09,2024-08-09,Account,High,6,4,0
7222,5267,Enterprise,2025-01-04,2025-01-08,Onboarding,Low,103,4,0
7223,5268,Pro,2024-04-16,2024-04-16,Account,Critical,5,4,0
7224,5268,Pro,2024-04-09,2024-04-09,Onboarding,Critical,7,5,0
7225,5268,Pro,2024-05-13,2024-05-13,Onboarding,Medium,22,5,0
7226,5268,Pro,2024-04-28,2024-04-30,Feature Request,Medium,48,3,0
7227,5270,Business,2024-04-28,2024-04-28,Technical,High,11,3,1
7228,5270,Business,2024-05-17,2024-05-18,Technical,Medium,38,2,1
7229,5270,Business,2024-05-02,2024-05-04,Integration,Low,50,4,1
7230,5274,Pro,2024-07-16,2024-07-17,Technical,Low,38,5,0
7231,5274,Pro,2024-07-24,2024-07-24,Feature Request,Medium,19,5,0
7232,5274,Pro,2024-07-13,2024-07-14,Onboarding,Medium,37,3,0
7233,5274,Starter,2025-01-25,2025-01-25,Integration,High,15,1,0
7234,5275,Business,2024-04-05,2024-04-06,Integration,Low,40,1,1
7235,5275,Business,2024-04-05,2024-04-05,Onboarding,Medium,12,1,1
7236,5275,Business,2024-04-14,2024-04-18,Performance,Low,114,3,1
7237,5275,Business,2024-04-23,2024-04-23,Account,High,18,2,1
7238,5275,Business,2024-05-15,2024-05-16,Account,Medium,34,2,1
7239,5275,Business,2024-05-19,2024-05-19,Technical,Medium,11,3,1
7240,5275,Business,2024-05-15,2024-05-16,Account,Medium,40,2,1
7241,5275,Business,2024-05-06,2024-05-09,Account,Low,94,1,1
7242,5275,Business,2024-05-11,2024-05-11,Account,High,10,5,1
7243,5275,Business,2024-05-10,2024-05-14,Technical,Low,119,3,1
7244,5288,Starter,2025-01-03,2025-01-03,Technical,Medium,13,2,0
7245,5296,Starter,2025-01-10,2025-01-13,Technical,Low,85,4,0
7246,5299,Pro,2024-09-21,2024-09-21,Billing,Medium,18,1,0
7247,5299,Pro,2024-09-20,2024-09-21,Onboarding,Medium,27,5,0
7248,5299,Pro,2024-08-31,2024-08-31,Onboarding,High,16,4,0
7249,5299,Pro,2024-08-30,2024-08-31,Billing,Low,28,5,0
7250,5299,Pro,2024-10-16,2024-10-19,Performance,Low,83,4,0
7251,5299,Pro,2024-10-09,2024-10-09,Onboarding,High,11,4,0
7252,5299,Business,2025-01-23,2025-01-24,Onboarding,Medium,47,4,0
7253,5303,Enterprise,2024-12-30,2024-12-30,Onboarding,Critical,7,3,0
7254,5303,Enterprise,2025-01-04,2025-01-07,Billing,Low,90,4,0
7255,5303,Enterprise,2025-01-03,2025-01-07,Account,Low,114,5,0
7256,5309,Business,2025-01-24,2025-01-25,Billing,Medium,39,4,0
7257,5309,Business,2025-01-19,2025-01-19,Performance,High,4,5,0
7258,5309,Business,2025-01-08,2025-01-09,Performance,High,24,4,0
7259,5310,Pro,2024-05-27,2024-05-28,Feature Request,Medium,26,3,1
7260,5313,Business,2025-01-12,2025-01-14,Integration,Low,61,1,1
7261,5313,Business,2025-01-03,2025-01-03,Onboarding,Medium,10,2,1
7262,5313,Business,2025-01-07,2025-01-08,Billing,Medium,28,2,1
7263,5313,Business,2025-01-18,2025-01-19,Technical,Medium,26,4,1
7264,5313,Business,2025-01-02,2025-01-02,Performance,High,8,3,1
7265,5313,Business,2025-01-10,2025-01-13,Account,Low,77,4,1
7266,5313,Business,2025-01-11,2025-01-12,Account,Medium,30,2,1
7267,5320,Pro,2024-12-24,2024-12-24,Performance,Medium,21,1,1
7268,5320,Pro,2024-12-26,2024-12-30,Performance,Low,114,2,1
7269,5320,Pro,2024-12-19,2024-12-19,Integration,Medium,18,3,1
7270,5320,Pro,2024-12-14,2024-12-14,Feature Request,High,4,4,1
7271,5320,Pro,2024-12-01,2024-12-01,Billing,Medium,20,2,1
7272,5320,Pro,2024-11-30,2024-11-30,Technical,Medium,22,3,1
7273,5320,Pro,2024-11-30,2024-11-30,Technical,Medium,20,3,1
7274,5320,Pro,2024-12-19,2024-12-19,Integration,High,6,2,1
7275,5327,Enterprise,2024-06-06,2024-06-06,Technical,Medium,8,2,1
7276,5327,Enterprise,2024-06-07,2024-06-08,Technical,High,24,5,1
7277,5327,Enterprise,2024-06-02,2024-06-02,Onboarding,High,22,1,1
7278,5327,Enterprise,2024-06-01,2024-06-04,Technical,Low,88,1,1
7279,5327,Enterprise,2024-05-31,2024-06-01,Technical,Medium,24,2,1
7280,5327,Enterprise,2024-06-27,2024-06-27,Billing,High,5,2,1
7281,5327,Enterprise,2024-06-24,2024-06-24,Feature Request,High,13,3,1
7282,5327,Enterprise,2024-07-24,2024-07-24,Performance,Medium,8,4,1
7283,5327,Enterprise,2024-07-14,2024-07-15,Billing,Medium,31,4,1
7284,5327,Enterprise,2024-07-04,2024-07-04,Performance,High,18,3,1
7285,5327,Enterprise,2024-07-27,2024-07-27,Onboarding,Critical,1,2,1
7286,5330,Business,2025-01-25,2025-01-26,Performance,Medium,37,4,0
7287,5330,Business,2025-01-16,2025-01-16,Onboarding,High,16,5,0
7288,5330,Business,2024-12-31,2025-01-01,Technical,Medium,44,3,0
7289,5336,Business,2024-12-02,2024-12-05,Integration,Low,80,5,0
7290,5336,Business,2024-12-23,2024-12-23,Account,High,2,5,0
7291,5338,Business,2024-12-08,2024-12-11,Account,Low,87,1,0
7292,5344,Business,2024-07-18,2024-07-22,Billing,Low,113,3,1
7293,5344,Business,2024-07-17,2024-07-18,Integration,Medium,43,2,1
7294,5344,Business,2024-07-16,2024-07-16,Billing,Medium,8,2,1
7295,5344,Business,2024-08-21,2024-08-21,Billing,High,16,3,1
7296,5344,Business,2024-08-05,2024-08-06,Technical,Low,43,1,1
7297,5344,Business,2024-08-11,2024-08-12,Feature Request,Medium,32,1,1
7298,5344,Business,2024-08-25,2024-08-29,Feature Request,Low,109,4,1
7299,5344,Business,2024-08-05,2024-08-05,Account,High,2,1,1
7300,5344,Business,2024-08-27,2024-08-28,Performance,Low,39,1,1
7301,5347,Starter,2024-08-23,2024-08-24,Integration,Low,28,2,1
7302,5347,Starter,2024-09-25,2024-09-25,Integration,Medium,10,2,1
7303,5347,Starter,2024-09-18,2024-09-18,Feature Request,High,16,3,1
7304,5348,Enterprise,2024-12-10,2024-12-10,Feature Request,Medium,18,5,0
7305,5348,Enterprise,2024-12-22,2024-12-23,Performance,Low,38,4,0
7306,5348,Enterprise,2024-12-17,2024-12-20,Billing,Low,73,4,0
7307,5354,Enterprise,2024-11-29,2024-11-30,Account,Medium,47,3,0
7308,5354,Business,2024-12-30,2025-01-02,Billing,Low,84,4,0
7309,5354,Business,2024-12-12,2024-12-15,Billing,Low,93,3,0
7310,5358,Starter,2024-05-15,2024-05-16,Billing,Medium,32,2,1
7311,5358,Starter,2024-06-20,2024-06-23,Feature Request,Low,77,3,1
7312,5360,Starter,2024-10-20,2024-10-21,Account,Medium,42,4,1
7313,5360,Starter,2024-10-07,2024-10-08,Account,High,24,3,1
7314,5360,Starter,2024-11-15,2024-11-19,Billing,Low,106,2,1
7315,5360,Starter,2024-11-20,2024-11-21,Performance,Low,43,3,1
7316,5360,Starter,2024-11-13,2024-11-13,Technical,High,10,3,1
7317,5360,Starter,2024-11-20,2024-11-21,Integration,Medium,33,3,1
7318,5360,Starter,2024-11-11,2024-11-12,Integration,Low,40,2,1
7319,5361,Pro,2024-12-29,2025-01-01,Feature Request,Low,81,4,0
7320,5361,Pro,2024-12-17,2024-12-17,Integration,High,13,4,0
7321,5361,Pro,2024-12-23,2024-12-26,Billing,Low,85,2,0
7322,5361,Pro,2024-12-10,2024-12-13,Technical,Low,80,1,0
7323,5362,Enterprise,2024-12-21,2024-12-22,Performance,Medium,45,4,0
7324,5362,Enterprise,2024-12-25,2024-12-26,Feature Request,Medium,35,4,0
7325,5362,Enterprise,2024-12-31,2025-01-01,Feature Request,Medium,29,5,0
7326,5362,Enterprise,2024-12-21,2024-12-22,Performance,Medium,27,5,0
7327,5362,Enterprise,2024-12-27,2024-12-28,Integration,Medium,26,2,0
7328,5362,Enterprise,2024-12-09,2024-12-09,Onboarding,Medium,20,1,0
7329,5362,Enterprise,2024-12-18,2024-12-19,Performance,Medium,44,2,0
7330,5362,Enterprise,2024-12-27,2024-12-27,Onboarding,Medium,23,5,0
7331,5369,Pro,2024-12-08,2024-12-08,Performance,Medium,20,5,0
7332,5374,Starter,2024-12-27,2024-12-27,Integration,Medium,13,4,0
7333,5377,Pro,2024-09-01,2024-09-03,Performance,Low,51,3,1
7334,5377,Pro,2024-08-04,2024-08-04,Account,Medium,22,2,1
7335,5377,Pro,2024-08-26,2024-08-27,Technical,Medium,24,3,1
7336,5377,Pro,2024-08-13,2024-08-14,Feature Request,Medium,39,3,1
7337,5377,Pro,2024-09-19,2024-09-19,Integration,Critical,2,3,1
7338,5377,Pro,2024-09-13,2024-09-14,Billing,Medium,27,1,1
7339,5378,Business,2024-04-08,2024-04-08,Integration,High,16,2,0
7340,5378,Business,2024-04-23,2024-04-24,Account,Medium,24,5,0
7341,5378,Business,2024-04-21,2024-04-25,Integration,Low,117,5,0
7342,5378,Business,2024-04-04,2024-04-05,Feature Request,Medium,42,4,0
7343,5378,Pro,2024-12-14,2024-12-14,Integration,High,18,3,0
7344,5378,Pro,2024-12-10,2024-12-12,Integration,Low,61,3,0
7345,5384,Pro,2024-04-18,2024-04-18,Performance,Medium,11,1,1
7346,5384,Pro,2024-04-11,2024-04-11,Feature Request,Medium,8,5,1
7347,5386,Pro,2024-07-15,2024-07-16,Account,Medium,35,4,0
7348,5391,Starter,2024-05-07,2024-05-08,Onboarding,Medium,34,2,1
7349,5391,Starter,2024-05-11,2024-05-11,Integration,High,7,2,1
7350,5391,Starter,2024-05-21,2024-05-21,Feature Request,Medium,21,3,1
7351,5391,Starter,2024-05-11,2024-05-11,Integration,High,14,2,1
7352,5391,Starter,2024-05-16,2024-05-16,Performance,Critical,2,3,1
7353,5391,Starter,2024-06-02,2024-06-02,Billing,Medium,15,1,1
7354,5392,Enterprise,2024-12-16,2024-12-16,Billing,High,17,5,0
7355,5392,Enterprise,2024-12-16,2024-12-18,Account,Low,66,3,0
7356,5392,Enterprise,2024-12-13,2024-12-15,Feature Request,Low,70,5,0
7357,5392,Enterprise,2024-12-18,2024-12-19,Account,Medium,33,4,0
7358,5396,Business,2024-12-27,2024-12-28,Technical,Low,28,5,0
7359,5396,Business,2024-12-24,2024-12-24,Account,High,8,5,0
7360,5397,Starter,2024-09-25,2024-09-29,Onboarding,Low,107,1,0
7361,5397,Starter,2024-09-06,2024-09-06,Onboarding,High,18,3,0
7362,5397,Pro,2024-12-20,2024-12-20,Onboarding,High,15,3,0
7363,5398,Starter,2024-08-07,2024-08-11,Performance,Low,119,4,1
7364,5398,Starter,2024-08-28,2024-08-28,Performance,Critical,1,2,1
7365,5401,Starter,2024-07-06,2024-07-06,Integration,High,8,2,1
7366,5401,Starter,2024-07-31,2024-07-31,Account,Medium,17,5,1
7367,5401,Starter,2024-08-26,2024-08-27,Feature Request,High,24,4,1
7368,5409,Starter,2024-12-10,2024-12-10,Performance,Critical,6,4,0
7369,5410,Enterprise,2024-12-14,2024-12-17,Feature Request,Low,94,5,0
7370,5410,Enterprise,2024-12-09,2024-12-11,Performance,Low,62,4,0
7371,5410,Enterprise,2024-12-11,2024-12-15,Performance,Low,112,4,0
7372,5410,Enterprise,2024-12-08,2024-12-11,Billing,Low,73,1,0
7373,5410,Enterprise,2024-12-22,2024-12-22,Onboarding,High,22,3,0
7374,5410,Enterprise,2025-01-03,2025-01-06,Integration,Low,79,5,0
7375,5410,Enterprise,2024-12-15,2024-12-15,Feature Request,Medium,11,1,0
7376,5411,Enterprise,2024-12-30,2024-12-30,Performance,Medium,21,5,0
7377,5411,Enterprise,2024-12-20,2024-12-20,Onboarding,High,13,5,0
7378,5411,Enterprise,2024-12-07,2024-12-10,Performance,Low,78,3,0
7379,5413,Enterprise,2024-12-17,2024-12-19,Account,Low,63,5,0
7380,5413,Enterprise,2024-12-31,2024-12-31,Technical,High,18,4,0
7381,5413,Enterprise,2024-12-12,2024-12-12,Account,Medium,15,3,0
7382,5413,Enterprise,2024-12-21,2024-12-25,Technical,Low,100,5,0
7383,5417,Pro,2024-12-29,2024-12-30,Integration,Low,34,4,0
7384,5417,Pro,2024-12-11,2024-12-11,Billing,Medium,19,5,0
7385,5419,Business,2024-12-27,2024-12-28,Onboarding,Medium,26,5,0
7386,5419,Business,2024-12-13,2024-12-17,Onboarding,Low,101,3,0
7387,5419,Business,2024-12-29,2025-01-02,Performance,Low,106,4,0
7388,5419,Business,2024-12-14,2024-12-15,Technical,Medium,44,5,0
7389,5420,Business,2024-11-01,2024-11-03,Account,Low,58,5,0
7390,5420,Business,2024-10-11,2024-10-12,Feature Request,Medium,38,2,0
7391,5420,Business,2024-10-25,2024-10-29,Feature Request,Low,117,5,0
7392,5420,Business,2024-11-10,2024-11-11,Onboarding,Medium,38,5,0
7393,5420,Business,2024-11-29,2024-12-03,Feature Request,Low,115,4,0
7394,5420,Enterprise,2024-12-27,2024-12-27,Integration,High,19,1,0
7395,5420,Enterprise,2024-12-15,2024-12-15,Technical,High,4,4,0
7396,5420,Enterprise,2024-12-09,2024-12-09,Billing,High,23,3,0
7397,5420,Enterprise,2024-12-28,2024-12-28,Onboarding,Critical,5,3,0
7398,5420,Enterprise,2024-12-19,2024-12-21,Onboarding,Medium,48,4,0
7399,5420,Enterprise,2025-01-03,2025-01-03,Integration,Medium,9,5,0
7400,5424,Business,2024-12-20,2024-12-20,Billing,Medium,14,3,0
7401,5427,Enterprise,2024-12-09,2024-12-10,Feature Request,Medium,35,3,0
7402,5427,Enterprise,2024-12-19,2024-12-19,Onboarding,Medium,23,4,0
7403,5427,Enterprise,2024-12-10,2024-12-10,Feature Request,High,7,4,0
7404,5427,Enterprise,2024-12-21,2024-12-22,Billing,Low,27,5,0
7405,5430,Starter,2024-12-31,2025-01-02,Onboarding,Low,69,3,0
7406,5437,Business,2024-09-24,2024-09-25,Integration,Medium,28,4,0
7407,5437,Business,2024-09-26,2024-09-30,Performance,Low,105,4,0
7408,5437,Business,2024-10-02,2024-10-03,Billing,Medium,36,5,0
7409,5437,Pro,2024-12-09,2024-12-09,Integration,Critical,7,3,0
7410,5439,Enterprise,2024-12-24,2024-12-28,Integration,Low,118,5,0
7411,5439,Enterprise,2024-12-12,2024-12-12,Account,Medium,21,5,0
7412,5439,Enterprise,2025-01-04,2025-01-06,Billing,Low,65,5,0
7413,5439,Enterprise,2024-12-10,2024-12-11,Account,Medium,41,4,0
7414,5439,Enterprise,2024-12-18,2024-12-18,Billing,Medium,20,5,0
7415,5439,Enterprise,2024-12-30,2024-12-30,Feature Request,Critical,1,5,0
7416,5439,Enterprise,2025-01-05,2025-01-08,Billing,Low,82,1,0
7417,5441,Pro,2024-12-21,2024-12-22,Integration,Medium,39,4,0
7418,5442,Pro,2025-01-02,2025-01-02,Technical,High,22,4,0
7419,5442,Pro,2024-12-23,2024-12-24,Integration,Low,39,4,0
7420,5446,Business,2024-05-07,2024-05-10,Billing,Low,79,5,0
7421,5446,Business,2024-04-23,2024-04-24,Feature Request,Low,30,4,0
7422,5446,Business,2024-05-06,2024-05-07,Billing,Medium,43,5,0
7423,5446,Business,2024-04-19,2024-04-19,Account,High,6,5,0
7424,5446,Business,2024-04-18,2024-04-18,Technical,High,18,5,0
7425,5446,Business,2024-04-23,2024-04-23,Feature Request,High,3,5,0
7426,5446,Pro,2024-06-30,2024-07-02,Performance,Low,51,5,0
7427,5446,Business,2024-12-21,2024-12-23,Technical,Low,50,4,0
7428,5446,Business,2024-12-12,2024-12-12,Account,Medium,8,5,0
7429,5450,Starter,2024-12-14,2024-12-16,Account,Low,62,2,0
7430,5450,Starter,2024-12-22,2024-12-22,Billing,High,12,5,0
7431,5453,Business,2024-12-23,2024-12-24,Account,Medium,46,3,0
7432,5453,Business,2025-01-05,2025-01-05,Technical,High,3,3,0
7433,5453,Business,2024-12-24,2024-12-24,Technical,High,2,3,0
7434,5453,Business,2024-12-12,2024-12-12,Onboarding,Medium,20,4,0
7435,5455,Business,2024-07-04,2024-07-04,Billing,Medium,20,1,1
7436,5455,Business,2024-06-24,2024-06-25,Technical,Medium,31,3,1
7437,5455,Business,2024-06-29,2024-06-29,Technical,Medium,11,3,1
7438,5455,Business,2024-07-08,2024-07-09,Technical,Low,27,4,1
7439,5459,Starter,2024-06-14,2024-06-15,Performance,Medium,28,2,1
7440,5459,Starter,2024-06-28,2024-07-03,Account,Low,120,2,1
7441,5459,Starter,2024-06-13,2024-06-16,Billing,Low,83,3,1
7442,5459,Starter,2024-06-16,2024-06-17,Onboarding,Medium,44,4,1
7443,5459,Starter,2024-06-30,2024-06-30,Billing,Medium,9,2,1
7444,5464,Business,2024-05-19,2024-05-19,Billing,High,2,1,1
7445,5464,Business,2024-05-16,2024-05-16,Account,Medium,22,3,1
7446,5464,Business,2024-07-06,2024-07-06,Account,Medium,12,1,1
7447,5464,Business,2024-06-19,2024-06-19,Onboarding,High,7,3,1
7448,5464,Business,2024-06-22,2024-06-23,Integration,Medium,27,3,1
7449,5464,Business,2024-07-05,2024-07-05,Feature Request,High,11,3,1
7450,5464,Business,2024-06-09,2024-06-11,Onboarding,Low,60,4,1
7451,5467,Starter,2024-11-28,2024-11-28,Feature Request,High,9,5,0
7452,5467,Starter,2024-11-16,2024-11-16,Billing,Critical,3,3,0
7453,5467,Pro,2025-01-07,2025-01-07,Integration,High,3,4,0
7454,5474,Pro,2024-10-30,2024-10-31,Technical,Medium,26,5,0
7455,5474,Pro,2024-11-16,2024-11-16,Feature Request,High,8,4,0
7456,5474,Pro,2024-12-07,2024-12-07,Performance,High,9,4,0
7457,5474,Starter,2024-12-16,2024-12-17,Integration,Medium,38,4,0
7458,5477,Business,2024-10-17,2024-10-21,Account,Low,115,1,0
7459,5477,Business,2024-10-21,2024-10-22,Feature Request,Medium,41,3,0
7460,5477,Business,2024-11-22,2024-11-22,Feature Request,Medium,20,4,0
7461,5477,Enterprise,2024-12-18,2024-12-18,Billing,Medium,17,2,0
7462,5477,Enterprise,2024-12-16,2024-12-16,Performance,Medium,9,3,0
7463,5477,Enterprise,2025-01-07,2025-01-09,Integration,Low,61,2,0
7464,5481,Starter,2024-11-26,2024-11-27,Feature Request,Medium,42,1,1
7465,5481,Starter,2024-11-26,2024-11-29,Feature Request,Low,73,2,1
7466,5481,Starter,2024-11-17,2024-11-19,Billing,Low,70,2,1
7467,5481,Starter,2024-12-01,2024-12-01,Account,Critical,7,2,1
7468,5481,Starter,2024-11-19,2024-11-19,Performance,High,4,3,1
7469,5482,Pro,2024-04-16,2024-04-19,Performance,Low,90,3,1
7470,5484,Enterprise,2024-12-22,2024-12-22,Onboarding,High,2,4,0
